id,title,step1_class,is_safety,primary_objective_score,method_score,evaluation_score,total_score,subdomain,confidence,reasoning
V35oo1SVGH,VITA: Zero-Shot Value Functions via Test-Time Adaptation of Vision–Language Models,3,False,0,0,0,0,,high,"The paper focuses on improving zero-shot value function estimation for robotic manipulation using test-time adaptation, which is a general capability improvement with no explicit safety or alignment motivation."
VrdLwUmzBy,DistDF: Time-series Forecasting Needs Joint-distribution Wasserstein Alignment,3,False,0,0,0,0,,high,"The paper focuses on improving time-series forecasting performance using a new Wasserstein discrepancy method, with no mention of AI safety, alignment, or catastrophic risk."
qXfRXfAHOK,PA3FF:Learning Part-Aware Dense 3D Feature Field For Generalizable Articulated Object Manipulation,3,False,0,0,0,0,,high,"The paper focuses on improving robotic manipulation of articulated objects through 3D feature fields, with no mention of AI safety, alignment, or catastrophic risk."
Uh17FiwF4q,Accelerating Diffusion Large Language Models with SlowFast Sampling: The Three Golden Principles,3,False,0,0,0,0,,high,"The paper focuses on improving the inference efficiency and sampling speed of diffusion-based language models, which is a general capability/performance improvement with no safety or alignment motivation."
tiWCvwi4b8,Hystar: Hypernetwork-driven Style-adaptive Retrieval via Dynamic SVD Modulation,3,False,0,0,0,0,,high,"The paper focuses on improving image retrieval performance across different styles using a hypernetwork and a new loss function, with no mention of AI safety, alignment, or catastrophic risk."
GN9otzf5o6,Inlier-Centric Post-Training Quantization for Object Detection Models,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and accuracy of object detection models through quantization, which is a general capability/performance improvement with no safety or alignment motivation."
LaIkPfPu9K,Efficient Audio-Visual Speech Separation with Discrete Lip Semantics and Multi-Scale Global-Local Attention,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and performance of audio-visual speech separation, which is a general capability task with no safety or alignment motivation."
cRJNk4bhZi,Chart Deep Research in LVLMs via Parallel Relative Policy Optimization,3,False,0,0,0,0,,high,"The paper focuses on improving the deep research and analytical reasoning capabilities of Large Vision-Language Models (LVLMs) for chart analysis, which is a general capability improvement task."
vFfujX5Ygn,Revisiting Nonstationary Kernel Design for Multi-Output Gaussian Processes,3,False,0,0,0,0,,high,"The paper focuses on improving the mathematical design of kernels for multi-output Gaussian processes to enhance regression and interpolation performance, with no mention of AI safety or alignment."
34cANdsHKV,Graph-of-Agents: A Graph-based Framework for Multi-Agent LLM Collaboration,3,False,0,0,0,0,,high,"The paper focuses on improving task performance and orchestration of multiple LLMs for better capabilities, with no mention of safety, alignment, or risk mitigation."
G4I23g5Ugh,PriorGuide: Test-Time Prior Adaptation for Simulation-Based Inference,3,False,0,0,0,0,,high,"The paper focuses on improving the flexibility of Bayesian inference in simulation-based models via test-time prior adaptation, with no mention of AI safety, alignment, or catastrophic risk."
xcf0QcTcGS,Deep Ignorance: Filtering Pretraining Data Builds Tamper-Resistant Safeguards into Open-Weight LLMs,4,True,3,2,1,6,Alignment Training,high,"The paper focuses on removing dangerous capabilities (biothreat knowledge) via pre-training data filtering to create tamper-resistant safeguards, which falls under alignment training/unlearning."
ltcxS7JE0c,Bridging the performance-gap between target-free and target-based reinforcement learning,3,False,0,0,0,0,,high,"The paper focuses on improving the sample efficiency and memory footprint of reinforcement learning algorithms, which is a general capability/performance improvement with no safety or alignment motivation."
BhfIg0tuti,Study of Training Dynamics for Memory-Constrained Fine-Tuning,3,False,0,0,0,0,,high,"The paper focuses on memory-efficient fine-tuning and computational efficiency, which are general capabilities/performance improvements with no safety or alignment motivation."
PJdMrK79Mo,Sample-efficient and Scalable Exploration in Continuous-Time RL,3,False,0,0,0,0,,high,"The paper focuses on improving sample efficiency and exploration in continuous-time reinforcement learning for control systems, with no mention of AI safety, alignment, or catastrophic risk."
QuW5RUDwMo,From Evaluation to Defense: Advancing Safety in Video Large Language Models,4,True,3,2,1,6,Alignment Training,high,The paper focuses on identifying safety vulnerabilities in Video LLMs and proposes a specific training framework (AT-SFT and safety-guided GRPO) to instill alignment and defensive reasoning.
LCS1WsGvha,SimuHome: A Temporal- and Environment-Aware Benchmark for Smart Home LLM Agents,3,False,0,0,0,0,,high,"The paper focuses on improving the capabilities and benchmarking of LLM agents in a smart home environment, with no mention of AI safety, alignment, or catastrophic risk."
TIu1RM84P0,Structured Reasoning for LLMs: A Unified Framework for Efficiency and Explainability,3,False,0,0,0,0,,high,"The paper focuses on improving the reasoning capabilities and efficiency of LLMs through structured reasoning and graph-based optimization, with no explicit AI safety or alignment motivation."
cMGJcHHI7d,Only Brains Align with Brains: Cross-Region Alignment Patterns Expose Limits of Normative Models,2,False,0,0,0,0,,high,"The paper focuses on model-brain alignment in neuroscience and computer vision to improve the interpretability of biological vision systems, which falls under Class 2 (XAI Capabilities/Reliability) rather than AI Safety."
bH5M0ts8Y6,VINCIE: Unlocking In-context Image Editing from Video,3,False,0,0,0,0,,high,"The paper focuses on improving image editing capabilities using video data and does not address AI safety, alignment, or catastrophic risk."
DcHGEcqdFf,Disentanglement of Variations with Multimodal Generative Modeling,3,False,0,0,0,0,,high,"The paper focuses on improving multimodal generative modeling and representation learning (disentanglement) for better generation quality, with no mention of AI safety or alignment."
YRrlJ8oVEH,Foundation Visual Encoders Are Secretly Few-Shot Anomaly Detectors,2,False,0,0,0,0,,high,"The paper focuses on industrial anomaly detection (identifying defects in images), which is a standard reliability/XAI capability task for narrow ML, not frontier AI safety."
dPAcHrG4rl,A Fano-Style Accuracy Upper Bound for LLM Single-Pass Reasoning in Multi-Hop QA,3,False,0,0,0,0,,high,"The paper focuses on improving the accuracy and reliability of multi-hop question answering through theoretical bounds and a new framework, which is a general capability improvement rather than an AI safety or alignment effort."
nUGPEmQ2ut,AdaReasoner: Dynamic Tool Orchestration for Iterative Visual Reasoning,3,False,0,0,0,0,,high,"The paper focuses on improving the capabilities of MLLMs through dynamic tool orchestration and a new RL algorithm (GRPO) for better performance on visual reasoning tasks, with no mention of AI safety or alignment."
hIBMCDOwMI,Sample-Efficient Distributionally Robust Multi-Agent Reinforcement Learning via Online Interaction,3,False,0,0,0,0,,high,"The paper focuses on distributionally robust reinforcement learning in multi-agent systems to handle environment noise and model mismatch, which is a standard robustness/performance goal rather than a frontier AI safety or alignment goal."
JLUxTl1Um6,AIRE-Prune: Asymptotic Impulse-Response Energy for State Pruning in State Space Models,3,False,0,0,0,0,,high,"The paper focuses on model compression and efficiency via state pruning in State Space Models, with no mention of safety, alignment, or catastrophic risk."
VqnBaeu43F,From Parameters to Behaviors: Unsupervised Compression of the Policy Space,3,False,0,0,0,0,,high,"The paper focuses on improving sample efficiency and parameter compression in Deep Reinforcement Learning for better performance and adaptation, with no mention of AI safety or alignment."
LmTceJPy6B,Condition Matters in Full-head 3D GANs,3,False,0,0,0,0,,high,"The paper focuses on improving the training stability and generation quality of 3D GANs through a new conditioning method, which is a general capability/performance improvement task."
jSs8CDsF0A,TrainRef: Curating Data with Label Distribution and Minimal Reference for Accurate Prediction and Reliable Confidence,2,False,0,0,0,0,,high,"The paper focuses on standard machine learning reliability issues, specifically label noise and confidence calibration for classification, which falls under Class 2."
DzSNH5APPl,Learning Explicit Single-Cell Dynamics Using ODE Representations,3,False,0,0,0,0,,high,"The paper focuses on biological modeling of single-cell dynamics using ODEs for medical research, with no relation to AI safety or alignment."
PXo0gtT7Al,"Attention, Please! Revisiting Attentive Probing Through the Lens of Efficiency",3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and accuracy of probing methods for evaluating model capabilities, with no mention of AI safety, alignment, or catastrophic risk."
wKX9OL0leb,Error as Signal: Stiffness-Aware Diffusion Sampling via Embedded Runge-Kutta Guidance,3,False,0,0,0,0,,high,"The paper focuses on improving sample quality and stability in diffusion models by reducing solver-induced errors, which is a general capability/performance improvement."
x66u6TEDUw,Improving Long-Range Interactions in Graph Neural Simulators via Hamiltonian Dynamics,3,False,0,0,0,0,,high,"The paper focuses on improving the accuracy and efficiency of physical system simulations using Graph Neural Networks and Hamiltonian dynamics, with no mention of AI safety, alignment, or catastrophic risk."
XBzIhhwv8d,Neodragon: Mobile Video Generation Using Diffusion Transformer,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and performance of video generation on mobile devices through distillation and pruning, with no mention of AI safety or alignment."
haQ0QIor4J,PAINET: A Principled Efficient Transformer for 3D Dynamics Modeling,3,False,0,0,0,0,,high,"The paper focuses on improving 3D dynamics modeling and SE(3)-equivariant architectures for physical simulations, with no mention of AI safety or alignment."
PhEHuo7oMm,ReST-KV: Robust KV Cache Eviction with Layer-wise Output Reconstruction and Spatial-Temporal Smoothing,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency of KV cache eviction for LLM inference, which is a general capability/performance optimization task with no safety or alignment motivation."
RQm2KQTM5r,GEPA: Reflective Prompt Evolution Can Outperform Reinforcement Learning,3,False,0,0,0,0,,high,"The paper focuses on improving prompt optimization and task performance efficiency compared to RL, with no explicit safety or alignment motivation."
l5re5ppqrX,EchoMind: An Interrelated Multi-level Benchmark for Evaluating Empathetic Speech Language Models,3,False,0,0,0,0,,high,"The paper focuses on improving and benchmarking the empathetic capabilities and emotional intelligence of speech language models, which is a general capability improvement rather than a safety or alignment effort."
ccjukmExrB,Boosting Medical Visual Understanding From Multi-Granular Language Learning,3,False,0,0,0,0,,high,The paper focuses on improving medical image-text pretraining and visual understanding capabilities without any safety or alignment motivation.
ilnKzaQSCh,Automatic Dialectic Jailbreak: A Framework for Generating Effective Jailbreak Strategies,4,True,3,2,1,6,Red-Teaming,high,"The paper focuses on developing a framework to automatically generate effective jailbreak strategies to bypass LLM safety guardrails, which falls under Red-Teaming."
mVo6cyFR6C,WorldTree: Towards 4D Dynamic Worlds from Monocular Video using Tree-Chains,3,False,0,0,0,0,,high,"The paper focuses on 4D dynamic scene reconstruction from monocular video, which is a computer vision capability task with no safety or alignment motivation."
HreYquZ5xs,Teach2Eval: An Interaction-Driven LLMs Evaluation Method via Teaching Effectiveness,3,False,0,0,0,0,,high,"The paper proposes a new evaluation methodology for LLM capabilities based on teaching effectiveness, with no explicit focus on AI safety, alignment, or catastrophic risk."
5o0ZvYzh6B,UniSS: Unified Expressive Speech-to-Speech Translation with Your Voice,3,False,0,0,0,0,,high,"The paper focuses on improving the capabilities of speech-to-speech translation, specifically regarding emotional style and speaker identity preservation, with no mention of AI safety or alignment."
KBN6oUx5uL,SR-Scientist: Scientific Equation Discovery With Agentic AI,3,False,0,0,0,0,,high,"The paper focuses on improving scientific equation discovery through an agentic framework to enhance performance and accuracy, with no explicit AI safety or alignment motivation."
irxxkFMrry,MCP Security Bench (MSB): Benchmarking Attacks Against Model Context Protocol in LLM Agents,4,True,3,2,1,6,Adversarial Robustness,high,The paper focuses on benchmarking and measuring the robustness of LLM agents against a specific set of adversarial attacks targeting the Model Context Protocol.
EzXzGRngYb,EvA: Evolutionary Attacks on Graphs,2,False,0,0,0,0,,high,"The paper focuses on adversarial attacks on Graph Neural Networks (GNNs) to evaluate their robustness, which falls under standard ML reliability and XAI capabilities rather than frontier AGI safety."
GDYueXtKXT,Collaborative Gym: A Framework for Enabling and Evaluating Human-Agent Collaboration,3,False,0,0,0,0,,high,"The paper focuses on improving the capabilities and evaluation of human-agent collaboration for productivity tasks, with no explicit focus on AI safety, alignment, or catastrophic risk."
LuYFpySWA2,Capacity-Aware Inference: Mitigating the Straggler Effect in Mixture of Experts,3,False,0,0,0,0,,high,"The paper focuses on improving inference efficiency and load balancing in Mixture of Experts (MoE) architectures, which is a general capability/performance improvement."
URpbmVEsqB,LLaVA-4D: Embedding SpatioTemporal Prompt into LMMs for 4D Scene Understanding,3,False,0,0,0,0,,high,"The paper focuses on improving the capabilities of Large Multimodal Models for 4D scene understanding and spatial representation, with no mention of AI safety or alignment."
VOK6LNaZ3N,"Directional Convergence, Benign Overfitting of Gradient Descent in leaky ReLU two-layer Neural Networks",3,False,0,0,0,0,,high,"The paper focuses on the theoretical properties of gradient descent and benign overfitting in neural networks, which is a general machine learning capability/theory topic with no safety or alignment motivation."
uJCGMBO6Qx,When Is Diversity Rewarded in Cooperative Multi-Agent Learning?,3,False,0,0,0,0,,high,"The paper focuses on improving team performance and understanding the emergence of diversity/specialization in multi-agent reinforcement learning for task allocation, with no mention of safety, alignment, or catastrophic risk."
6FFQ007qLX,Point Prompting: Counterfactual Tracking with Video Diffusion Models,3,False,0,0,0,0,,high,"The paper focuses on using video diffusion models for point tracking and motion analysis, which is a general capability improvement with no safety or alignment motivation."
pHF5CXB0YH,CONSIGN: Conformal Segmentation Informed by Spatial Groupings via Decomposition,2,False,0,0,0,0,,high,"The paper focuses on uncertainty quantification and reliability in image segmentation (specifically medical imaging), which falls under standard reliability and XAI capabilities (Class 2) rather than frontier AI safety."
3YKeB9R1g9,Scaling with Collapse: Efficient and Predictable Training of LLM Families,3,False,0,0,0,0,,high,"The paper focuses on training efficiency, scaling laws, and hyperparameter optimization for LLMs, with no explicit safety or alignment motivation."
zZNYUkBS77,Debugging Concept Bottleneck Models through Removal and Retraining,2,False,0,0,0,0,,high,"The paper focuses on improving the reliability and interpretability of Concept Bottleneck Models to fix usability issues and bias in narrow ML settings, which falls under Class 2."
mkQAd11ovn,MMaDA-Parallel: Multimodal Large Diffusion Language Models for Thinking-Aware Editing and Generation,3,False,0,0,0,0,,high,"The paper focuses on improving the performance and cross-modal alignment of multimodal diffusion models for generation and editing, which is a general capability improvement."
tFEAzYdz92,OR-PRM: A Process Reward Model for Algorithmic Problem in Operations Research,3,False,0,0,0,0,,high,"The paper focuses on improving reasoning capabilities in Operations Research using Process Reward Models, which is a capability enhancement task with no explicit safety or alignment motivation."
HMapYMkcrl,INO-SGD: Addressing Utility Imbalance under Individualized Differential Privacy,1,False,0,0,0,0,,high,"The paper focuses on individualized differential privacy and fairness in data representation, which falls under traditional ML fairness and privacy (Class 1)."
rvpDHfoTd2,Doloris: Dual Conditional Diffusion Implicit Bridges with Sparsity Masking Strategy for Unpaired Single-Cell Perturbation Estimation,3,False,0,0,0,0,,high,"The paper focuses on biological data modeling (single-cell perturbation estimation) using diffusion models, with no relation to AI safety, alignment, or catastrophic risk."
4cZvjp8Iwk,SNAPHARD CONTRAST LEARNING,3,False,0,0,0,0,,high,"The paper focuses on improving the theoretical understanding and performance of contrastive learning for general representation learning, with no mention of AI safety, alignment, or catastrophic risk."
on2lie43Kl,Quantum machine learning advantages beyond hardness of evaluation,3,False,0,0,0,0,,high,"The paper focuses on quantum machine learning advantages and complexity theory for identification tasks, with no mention of AI safety, alignment, or catastrophic risk."
gxNTP2eER3,Sparsity Forcing: Reinforcing Token Sparsity of MLLMs,3,False,0,0,0,0,,high,"The paper focuses on improving computational efficiency and token sparsity in MLLMs using RL, which is a general capability/efficiency goal with no safety or alignment motivation."
d3ABURcHk3,From Utterance to Vividity: Training Expressive Subtitle Translation LLM via Adaptive Local Preference Optimization,3,False,0,0,0,0,,high,"The paper focuses on improving the quality and expressiveness of subtitle translation using a new preference optimization method, which is a general capability improvement with no safety or alignment motivation."
32BLpC50V0,MAGE: Multi-scale Autoregressive Generation for Offline Reinforcement Learning,3,False,0,0,0,0,,high,"The paper focuses on improving performance in offline reinforcement learning for long-horizon tasks using a multi-scale autoregressive generation approach, with no mention of safety, alignment, or catastrophic risk."
14qYxv2jki,Breaking the SFT Plateau: Multimodal Structured Reinforcement Learning for Chart-to-Code Generation,3,False,0,0,0,0,,high,"The paper focuses on improving the performance of chart-to-code generation using reinforcement learning and a larger dataset, with no mention of AI safety, alignment, or catastrophic risk."
l01eG3Qikl,DriftLite: Lightweight Drift Control for Inference-Time Scaling of Diffusion Models,3,False,0,0,0,0,,high,"The paper focuses on improving the sample quality and efficiency of diffusion models via inference-time scaling and drift control, which is a general capability/performance improvement with no safety or alignment motivation."
z9YC9bvfUL,Dynamic Classifier-Free Diffusion Guidance via Online Feedback,3,False,0,0,0,0,,high,"The paper focuses on improving the image generation quality and text alignment of diffusion models through dynamic guidance scaling, which is a capability improvement rather than a safety or alignment intervention."
MHlwNs9k1Y,PoliCon: Evaluating LLMs on Achieving Diverse Political Consensus Objectives,3,False,0,0,0,0,,high,"The paper focuses on evaluating the capability of LLMs to achieve political consensus and draft resolutions, which is a general capability/performance benchmark rather than an AI safety or alignment research project."
h5KLpGoqzC,Hierarchical Semantic-Acoustic Modeling via Semi-Discrete Residual Representations for Expressive End-to-End Speech Synthesis,3,False,0,0,0,0,,high,"The paper focuses on improving the quality and expressivity of end-to-end speech synthesis, which is a general capability improvement with no safety or alignment motivation."
FmxRzlu0rT,Learning Posterior Predictive Distributions for Node Classification from Synthetic Graph Priors,3,False,0,0,0,0,,high,"The paper focuses on improving the generalization capabilities of Graph Neural Networks for node classification using synthetic priors, with no mention of AI safety, alignment, or catastrophic risk."
ySp8faVj6k,SAQ: Stabilizer-Aware Quantum Error Correction Decoder,3,False,0,0,0,0,,high,"The paper is about quantum error correction decoding using transformers and has no relation to AI safety, alignment, or frontier model risks."
yzHwT3gfaE,Toward Conservative Planning from Human-AI Preferences in Reinforcement Learning,3,False,0,0,0,0,,high,"The paper focuses on improving the sample efficiency and computational tractability of offline preference-based reinforcement learning, which is a general capability/algorithmic improvement rather than a safety or alignment effort."
x4zQDewgHr,Demystifying Deep Search: A Holistic Evaluation with Hint-free Multi-Hop Questions and Factorised Metrics,2,False,0,0,0,0,,high,"The paper focuses on improving the evaluation of RAG and web agent capabilities in multi-hop search and knowledge utilization, which falls under reliability and XAI capabilities for current-generation models."
BV4oHxGBx7,MoEEdit: Efficient and Routing-Stable Knowledge Editing for Mixture-of-Experts LLMs,2,False,0,0,0,0,,high,"The paper focuses on knowledge editing for MoE models to improve factual accuracy and stability, which falls under reliability and XAI capabilities rather than existential or frontier AI safety."
CU5EHe1KUt,Diffusion Negative Preference Optimization Made Simple,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and effectiveness of preference optimization in diffusion models for general image generation, rather than addressing existential risks or frontier AI safety."
mpAMH1OyMO,MARL2Grid-TR: A Multi-Agent RL Benchmark in Power Grid Operations,3,False,0,0,0,0,,high,"The paper presents a benchmark for multi-agent reinforcement learning in power grid operations; while it mentions 'safety-critical constraints', these are physical engineering constraints of the power grid rather than AI alignment or existential safety risks."
zjaV5zmlkl,Towards True Speech-to-Speech Models Without Text Guidance,3,False,0,0,0,0,,high,"The paper focuses on improving the architecture and performance of speech-to-speech models for better expressivity and efficiency, with no mention of AI safety or alignment."
HcubxPWpw7,Rethinking Bottlenecks in Safety Fine-Tuning of Vision Language Models,4,True,3,2,1,6,Alignment Training,high,"The paper focuses on improving the safety fine-tuning of VLMs by addressing a safety reasoning gap through a specialized dataset and CoT labels, which falls under alignment training."
KNAyc9DMe3,Revolutionizing Reinforcement Learning Framework for Diffusion Large Language Models,3,False,0,0,0,0,,high,"The paper focuses on improving the reasoning capabilities and performance of diffusion language models on math and coding tasks using a new RL framework, with no mention of safety, alignment, or catastrophic risk."
hgMsOJOm1c,CHROMA: Consistent Harmonization of Multi-View Appearance via Bilateral Grid Prediction,3,False,0,0,0,0,,high,"The paper focuses on computer vision and photometric consistency for 3D reconstruction, with no mention of AI safety, alignment, or catastrophic risk."
vH7OAPZ2dR,GLASS Flows: Efficient Inference for Reward Alignment of Flow and Diffusion Models,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and performance of reward adaptation for image generation models, which is a capability/performance improvement rather than an AI safety or alignment effort."
5UbeQDlYDj,TABLET: A Large-Scale Dataset for Robust Visual Table Understanding,3,False,0,0,0,0,,high,"The paper focuses on improving the capabilities and robustness of visual table understanding through a new dataset, with no mention of AI safety, alignment, or catastrophic risk."
ZgCCDwcGwn,AgentGym-RL: An Open-Source Framework to Train LLM Agents for Long-Horizon Decision Making via Multi-Turn RL,3,False,0,0,0,0,,high,"The paper focuses on improving the capabilities and training stability of LLM agents for long-horizon decision making, with no explicit safety or alignment motivation."
x6iodYWNty,Neural Predictor-Corrector: Solving Homotopy Problems with Reinforcement Learning,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency of solving homotopy problems using reinforcement learning, with no mention of AI safety, alignment, or catastrophic risk."
5Tph6wFMOm,SCoT: Teaching 3D-LLMs to Think Spatially with Million-scale CoT Annotations,3,False,0,0,0,0,,high,"The paper focuses on improving the spatial reasoning and planning capabilities of 3D-LLMs through a new Chain-of-Thought dataset, with no explicit AI safety or alignment motivation."
BV3bLKaJ3Y,Post-training Large Language Models for Diverse High-Quality Responses,3,False,0,0,0,0,,high,"The paper focuses on improving the diversity and quality of LLM responses, which is a general capability improvement and not related to AI safety, alignment, or catastrophic risk."
ZrrVEMyQeU,WATS: Wavelet-Aware Temperature Scaling for Reliable Graph Neural Networks,2,False,0,0,0,0,,high,"The paper focuses on standard model calibration (temperature scaling) for Graph Neural Networks to improve reliability, which falls under Class 2 (Truthfulness, Reliability, & XAI Capabilities)."
fHr1uqkdsb,Decoding Open-Ended Information Seeking Goals from Eye Movements in Reading,3,False,0,0,0,0,,high,"The paper focuses on decoding human reading goals from eye-tracking data using LLMs, which is a general capability/HCI task with no safety or alignment motivation."
fvJPjCioeR,RLAD: Training LLMs to Discover Abstractions for Solving Reasoning Problems,3,False,0,0,0,0,,high,"The paper focuses on improving the reasoning capabilities and efficiency of LLMs through a new RL training paradigm for discovering abstractions, with no mention of safety, alignment, or catastrophic risk."
ObXB7KJn0B,The Serial Scaling Hypothesis,3,False,0,0,0,0,,high,"The paper focuses on computational complexity and the limitations of parallel architectures for sequential problems, which is a general capabilities and architectural study with no explicit safety or alignment motivation."
CoWJc5ofDO,Bandit Learning in Matching Markets Robust to Adversarial Corruptions,2,False,0,0,0,0,,high,"The paper focuses on adversarial robustness in the context of multi-armed bandits and matching markets, which is a standard narrow ML reliability/robustness problem rather than frontier AGI safety."
YEBpZVm70i,Bayesian Influence Functions for Hessian-Free Data Attribution,2,False,0,0,0,0,,high,"The paper focuses on data attribution and influence functions for model transparency/explainability, which falls under Class 2 (XAI Capabilities) rather than frontier AI safety."
IqwF00TCmf,I2Mole: Interaction-aware Invariant Molecular Learning For Generalizable Property Prediction,2,False,0,0,0,0,,high,"The paper focuses on improving molecular property prediction and interpretability for biochemical applications, which falls under standard reliability and XAI for narrow ML models."
O224NIizhz,Flow Along the $K$-Amplitude for Generative Modeling,3,False,0,0,0,0,,high,"The paper describes a new generative modeling paradigm focused on improving image generation performance and steerability, with no mention of AI safety, alignment, or catastrophic risk."
OZtGhb9x7C,CaReBench: A Fine-grained Benchmark for Video Captioning and Retrieval,3,False,0,0,0,0,,high,"The paper focuses on improving video understanding capabilities and benchmarking video captioning and retrieval, with no safety or alignment motivation."
xBQvvkg4Wc,Training Large Language Models To Reason In Parallel With Global Forking Tokens,3,False,0,0,0,0,,high,"The paper focuses on improving reasoning performance and diversity in LLMs through a new fine-tuning method (SSFT) and policy optimization (GFPO), with no explicit safety or alignment motivation."
I8q4MZb4OP,UniCA: Unified Covariate Adaptation for Time Series Foundation Model,3,False,0,0,0,0,,high,"The paper focuses on improving the performance and versatility of Time Series Foundation Models by adapting them to handle heterogeneous covariates, which is a general capability improvement with no safety or alignment motivation."
tuvkrivvbG,Resurfacing the Instance-only Dependent Label Noise Model through Loss Correction,3,False,0,0,0,0,,high,"The paper focuses on label noise in supervised learning, which is a standard ML performance/reliability problem and does not relate to frontier AI safety or alignment."
fVTqNpny5r,"On the Shelf Life of Fine-Tuned LLM-Judges: Future-Proofing, Backward-Compatibility, and Question Generalization",2,False,0,0,0,0,,high,"The paper focuses on the reliability and generalization of LLM-as-a-judge for evaluation and reward modeling, which falls under standard reliability and XAI capabilities (Class 2) rather than existential or frontier AI safety."
S5YeC9llIL,Principled RL for Diffusion LLMs Emerges from a Sequence-Level Perspective,3,False,0,0,0,0,,high,"The paper focuses on improving the performance and training efficiency of diffusion LLMs for reasoning and coding tasks, with no mention of AI safety, alignment, or risk mitigation."
oK0ISeb5Dw,Otters: An Energy-Efficient Spiking Transformer via Optical Time-to-First-Spike Encoding,3,False,0,0,0,0,,high,"The paper focuses on energy efficiency and hardware-software co-design for Spiking Neural Networks and Transformers, with no mention of AI safety, alignment, or risk mitigation."
4pivvEJiCl,Reconstructing KV Caches with Cross-Layer Fusion for Enhanced Transformers,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and memory usage of KV caches in Transformers, which is a general capability/architectural improvement with no safety or alignment motivation."
RErUA45pI9,CLIP-FMoE: Scalable CLIP via Fused Mixture-of-Experts with Enforced Specialization,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and performance of CLIP models using a Mixture-of-Experts architecture, with no mention of AI safety, alignment, or catastrophic risk."
wqCwcTZsrv,TTOM: Test-Time Optimization and Memorization for Compositional Video Generation,3,False,0,0,0,0,,high,"The paper focuses on improving the compositional generation capabilities of video foundation models through test-time optimization, with no mention of safety, alignment, or risk mitigation."
nnN2TKlS5C,DAK-UCB: Diversity-Aware Prompt Routing for LLMs and Generative Models,3,False,0,0,0,0,,high,"The paper focuses on improving the selection of generative models using a contextual bandit approach to balance fidelity and diversity, which is a general capability/performance optimization task with no safety or alignment motivation."
JEIDxiTWzB,Learning Recursive Multi-Scale Representations for Irregular Multivariate Time Series Forecasting,3,False,0,0,0,0,,high,The paper focuses on improving forecasting performance for irregular multivariate time series and has no safety or alignment objectives.
EPN5MU4liR,A^2TG: Adaptive Anisotropic Textured Gaussians for Efficient 3D Scene Representation,3,False,0,0,0,0,,high,"The paper focuses on improving 3D scene representation and rendering efficiency using Gaussian Splatting, with no mention of AI safety or alignment."
VSWjHIveqZ,Abstracting Robot Manipulation Skills via Mixture-of-Experts Diffusion Policies,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and performance of robot manipulation using Mixture-of-Experts and diffusion policies, with no mention of AI safety, alignment, or risk mitigation."
l1MQVgIKEU,CoAct-1: Computer-using Multi-agent System with Coding Actions,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and reliability of computer-using agents through a multi-agent system and coding actions, with no mention of safety, alignment, or risk mitigation."
3ow7tq0O3l,Dr.LLM: Dynamic Layer Routing in LLMs,3,False,0,0,0,0,,high,"The paper focuses on improving computational efficiency and accuracy through dynamic layer routing, which is a general capability/architectural improvement with no safety or alignment motivation."
ZaPmQ0NHs4,Large Language Model Compression with Global Rank and Sparsity Optimization,3,False,0,0,0,0,,high,"The paper focuses on LLM compression via low-rank and sparse approximation to improve efficiency, with no mention of safety, alignment, or risk mitigation."
T8VcTykTf1,Geometric Graph Neural Diffusion for Stable Molecular Dynamics Simulations,2,False,0,0,0,0,,high,"The paper focuses on the reliability and stability of molecular dynamics simulations using GNNs, which falls under standard reliability/XAI capabilities for narrow ML applications (Class 2)."
4UY1NHG5Ge,Tokenization to Transfer: Do Genomic Foundation Models Learn Good Representations?,3,False,0,0,0,0,,high,"The paper focuses on evaluating the representation learning and performance of genomic foundation models for biological tasks, with no mention of AI safety, alignment, or catastrophic risk."
CB6Ds5T4ae,RADAR: Reasoning-Ability and Difficulty-Aware Routing for Reasoning LLMs,3,False,0,0,0,0,,high,"The paper focuses on optimizing the performance-cost trade-off in reasoning LLMs through a routing framework, which is a general capability and efficiency improvement with no safety or alignment motivation."
VaS6xcDrTb,Special Unitary Parameterized Estimators of Rotation,3,False,0,0,0,0,,high,"The paper focuses on mathematical representations of rotations for neural networks and does not address AI safety, alignment, or catastrophic risk."
CsoR8ztROC,TimeRecipe: A Time-Series Forecasting Recipe via Benchmarking Module Level Effectiveness,3,False,0,0,0,0,,high,"The paper focuses on improving the performance and architecture of time-series forecasting models through benchmarking, with no mention of AI safety or alignment."
ROEwZAxqyS,Trade in Minutes! Rationality-Driven Agentic System for Quantitative Financial Trading,3,False,0,0,0,0,,high,"The paper focuses on improving the performance and rationality of an agentic system for quantitative financial trading, which is a general capability improvement with no safety or alignment motivation."
